column,corr_with_Wh,abs_corr,weight
cos_DOY_k1_roll7,-0.7354564634675135,0.7354564634675135,0.020539228541057143
cos_DOY_k1,-0.7106425227008388,0.7106425227008388,0.019846245032545902
dayofyear_cos,-0.7105479088805466,0.7105479088805466,0.019843602734905385
Wh_roll_mean_7,0.6789077797104253,0.6789077797104253,0.01895998300161794
Wh_roll_mean_14,0.6747517416640026,0.6747517416640026,0.018843916559209722
Wh_lag1,0.6700626770649221,0.6700626770649221,0.018712964185781368
Wh_roll_mean_30,0.6642536727712719,0.6642536727712719,0.018550735049578347
Td dew point_roll7,0.5937604139995803,0.5937604139995803,0.01658205678725234
TxSoil0cm_roll7,0.5876531060421007,0.5876531060421007,0.01641149686951381
Temperature_roll7,0.5872791243277607,0.5872791243277607,0.016401052613079118
T Min_roll7,0.5858756361002985,0.5858756361002985,0.01636185713803683
TxSoil0cm,0.5823411943167011,0.5823411943167011,0.016263150129309078
TxSoil10cm,0.5816802276084528,0.5816802276084528,0.016244691189925047
TxSoil10cm_roll7,0.5807192102354407,0.5807192102354407,0.016217852680187626
T Min,0.5797666722781631,0.5797666722781631,0.016191250976660115
Temperature,0.578189190165255,0.578189190165255,0.01614719634223119
Wh_lag7,0.5725349394255719,0.5725349394255719,0.015989289037122677
Wh_lag14,0.568992054485516,0.568992054485516,0.01589034623480452
TxSoil20cm,0.5640366030351555,0.5640366030351555,0.015751954426561795
TxSoil5cm_roll7,0.563994676598014,0.563994676598014,0.015750783539205254
TxSoil5cm,0.5627083776874243,0.5627083776874243,0.01571486083186762
DHT11_temp_roll7,0.5624736927131048,0.5624736927131048,0.01570830674122849
TxSoil20cm_roll7,0.5561871452277475,0.5561871452277475,0.015532741168077924
T Max_roll7,0.5557027030265214,0.5557027030265214,0.015519212061216855
DHT11_temp,0.5540276402191336,0.5540276402191336,0.015472432272703812
TxSoil30cm,0.5535852867728877,0.5535852867728877,0.015460078586279555
DHT11_humidity_roll7,0.5456837672726665,0.5456837672726665,0.01523941139128137
Wh_lag30,0.5451704419350236,0.5451704419350236,0.015225075659733028
TxSoil50cm,0.5447869673471506,0.5447869673471506,0.01521436629406524
TxSoil30cm_roll7,0.5419063105551839,0.5419063105551839,0.01513391765959462
Td dew point,0.5386370707374245,0.5386370707374245,0.015042616995166576
TxSoil50cm_roll7,0.5260455081213626,0.5260455081213626,0.014690970099521678
Wh_roll_std_30,0.5077143168615188,0.5077143168615188,0.014179031534265744
T Max,0.5022866535798707,0.5022866535798707,0.014027452178962955
