group,rank,usage_weight,weight_method,score_column,score_value,model_name,model_parameters,transformation_parameters,ensemble,source,is_best,feature_name,raw_score,is_target,parameter_group,parameter_path,parameter_value
model_weights,1.0,0.1211477368605736,inverse_rank_from_validation_score,Score,14.489484946261737,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'60899c06807b90643fb9e3c52aa32282': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""HistoricValues"", ""3"": ""STLFilter"", ""4"": ""ThetaTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""window"": 28}, ""3"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}, ""4"": {""theta_values"": [0.6, 1.4]}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,True,,,,,,
model_weights,2.0,0.0605738684302868,inverse_rank_from_validation_score,Score,14.62284977475003,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'60899c06807b90643fb9e3c52aa32282': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""HistoricValues"", ""3"": ""STLFilter"", ""4"": ""ThetaTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""window"": 28}, ""3"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}, ""4"": {""theta_values"": [0.6, 1.4]}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,3.0,0.04038257895352453,inverse_rank_from_validation_score,Score,14.781643265943687,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'60899c06807b90643fb9e3c52aa32282': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""HistoricValues"", ""3"": ""STLFilter"", ""4"": ""ThetaTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""window"": 28}, ""3"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}, ""4"": {""theta_values"": [0.6, 1.4]}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,4.0,0.0302869342151434,inverse_rank_from_validation_score,Score,14.903148222598896,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'60899c06807b90643fb9e3c52aa32282': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""HistoricValues"", ""3"": ""STLFilter"", ""4"": ""ThetaTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""window"": 28}, ""3"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}, ""4"": {""theta_values"": [0.6, 1.4]}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,5.0,0.02422954737211472,inverse_rank_from_validation_score,Score,15.14438594151263,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'1ad4cdb1282c0b7c2cd3228d31a143f1': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""Detrend"", ""1"": ""STLFilter""}, ""transformation_params"": {""0"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""1"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}}}'}, '680077c3396f7b557c943eed3b43179e': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": null, ""changepoint_distance_end"": null, ""constant"": false}', 'TransformationParameters': '{""fillna"": ""seasonal_linear_window_3"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Slice"", ""2"": ""Slice"", ""3"": ""Slice"", ""4"": ""ClipOutliers"", ""5"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""method"": 0.9}, ""2"": {""method"": ""3forecastlength""}, ""3"": {""method"": 100}, ""4"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""5"": {""rows"": 2, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""geometric""}}}'}, '5df33286977b841997a99d16750da6a5': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""AlignLastValue"", ""2"": ""EWMAFilter"", ""3"": ""RollingMeanTransformer"", ""4"": ""Log""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""2"": {""span"": 60}, ""3"": {""fixed"": true, ""window"": 52, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""4"": {}}}'}, '256b48f96203b56c93ccef20e0db39e3': {'Model': 'BallTreeRegressionMotif', 'ModelParameters': '{""window"": 7, ""point_method"": ""mean"", ""distance_metric"": ""cityblock"", ""k"": 10, ""sample_fraction"": 50000000, ""comparison_transformation"": null, ""combination_transformation"": null, ""extend_df"": true, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": null, ""min_rolling_periods"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": 10, ""ewm_alpha"": null, ""ewm_var_alpha"": 0.8, ""additional_lag_periods"": null, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""datepart_method"": null, ""polynomial_degree"": null, ""regression_type"": null, ""holiday"": true, ""scale_full_X"": false, ""series_hash"": true, ""frac_slice"": null}', 'TransformationParameters': '{""fillna"": ""mean"", ""transformations"": {""0"": ""StandardScaler""}, ""transformation_params"": {""0"": {}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}",{},1.0,model.results,False,,,,,,
model_weights,6.0,0.020191289476762266,inverse_rank_from_validation_score,Score,15.293329321671692,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'60899c06807b90643fb9e3c52aa32282': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""HistoricValues"", ""3"": ""STLFilter"", ""4"": ""ThetaTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""2"": {""window"": 28}, ""3"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}, ""4"": {""theta_values"": [0.6, 1.4]}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'FFTFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'cutoff': 0.01, 'reverse': False, 'on_transform': False, 'on_inverse': True}, '1': {'window': None}}}",1.0,model.results,False,,,,,,
model_weights,7.0,0.017306819551510512,inverse_rank_from_validation_score,Score,15.330416205959951,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'1ad4cdb1282c0b7c2cd3228d31a143f1': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""Detrend"", ""1"": ""STLFilter""}, ""transformation_params"": {""0"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""1"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}}}'}, '680077c3396f7b557c943eed3b43179e': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": null, ""changepoint_distance_end"": null, ""constant"": false}', 'TransformationParameters': '{""fillna"": ""seasonal_linear_window_3"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Slice"", ""2"": ""Slice"", ""3"": ""Slice"", ""4"": ""ClipOutliers"", ""5"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""method"": 0.9}, ""2"": {""method"": ""3forecastlength""}, ""3"": {""method"": 100}, ""4"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""5"": {""rows"": 2, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""geometric""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,8.0,0.0151434671075717,inverse_rank_from_validation_score,Score,15.39462628297131,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'1ad4cdb1282c0b7c2cd3228d31a143f1': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""Detrend"", ""1"": ""STLFilter""}, ""transformation_params"": {""0"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""1"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}}}'}, '680077c3396f7b557c943eed3b43179e': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": null, ""changepoint_distance_end"": null, ""constant"": false}', 'TransformationParameters': '{""fillna"": ""seasonal_linear_window_3"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Slice"", ""2"": ""Slice"", ""3"": ""Slice"", ""4"": ""ClipOutliers"", ""5"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""method"": 0.9}, ""2"": {""method"": ""3forecastlength""}, ""3"": {""method"": 100}, ""4"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""5"": {""rows"": 2, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""geometric""}}}'}, '5df33286977b841997a99d16750da6a5': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""AlignLastValue"", ""2"": ""EWMAFilter"", ""3"": ""RollingMeanTransformer"", ""4"": ""Log""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""2"": {""span"": 60}, ""3"": {""fixed"": true, ""window"": 52, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""4"": {}}}'}, '256b48f96203b56c93ccef20e0db39e3': {'Model': 'BallTreeRegressionMotif', 'ModelParameters': '{""window"": 7, ""point_method"": ""mean"", ""distance_metric"": ""cityblock"", ""k"": 10, ""sample_fraction"": 50000000, ""comparison_transformation"": null, ""combination_transformation"": null, ""extend_df"": true, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": null, ""min_rolling_periods"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": 10, ""ewm_alpha"": null, ""ewm_var_alpha"": 0.8, ""additional_lag_periods"": null, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""datepart_method"": null, ""polynomial_degree"": null, ""regression_type"": null, ""holiday"": true, ""scale_full_X"": false, ""series_hash"": true, ""frac_slice"": null}', 'TransformationParameters': '{""fillna"": ""mean"", ""transformations"": {""0"": ""StandardScaler""}, ""transformation_params"": {""0"": {}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,9.0,0.013460859651174844,inverse_rank_from_validation_score,Score,15.483519872479286,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'1ad4cdb1282c0b7c2cd3228d31a143f1': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""Detrend"", ""1"": ""STLFilter""}, ""transformation_params"": {""0"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""1"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}}}'}, '680077c3396f7b557c943eed3b43179e': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": null, ""changepoint_distance_end"": null, ""constant"": false}', 'TransformationParameters': '{""fillna"": ""seasonal_linear_window_3"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Slice"", ""2"": ""Slice"", ""3"": ""Slice"", ""4"": ""ClipOutliers"", ""5"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""method"": 0.9}, ""2"": {""method"": ""3forecastlength""}, ""3"": {""method"": 100}, ""4"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""5"": {""rows"": 2, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""geometric""}}}'}, '5df33286977b841997a99d16750da6a5': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""AlignLastValue"", ""2"": ""EWMAFilter"", ""3"": ""RollingMeanTransformer"", ""4"": ""Log""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""2"": {""span"": 60}, ""3"": {""fixed"": true, ""window"": 52, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""4"": {}}}'}, '256b48f96203b56c93ccef20e0db39e3': {'Model': 'BallTreeRegressionMotif', 'ModelParameters': '{""window"": 7, ""point_method"": ""mean"", ""distance_metric"": ""cityblock"", ""k"": 10, ""sample_fraction"": 50000000, ""comparison_transformation"": null, ""combination_transformation"": null, ""extend_df"": true, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": null, ""min_rolling_periods"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": 10, ""ewm_alpha"": null, ""ewm_var_alpha"": 0.8, ""additional_lag_periods"": null, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""datepart_method"": null, ""polynomial_degree"": null, ""regression_type"": null, ""holiday"": true, ""scale_full_X"": false, ""series_hash"": true, ""frac_slice"": null}', 'TransformationParameters': '{""fillna"": ""mean"", ""transformations"": {""0"": ""StandardScaler""}, ""transformation_params"": {""0"": {}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,10.0,0.01211477368605736,inverse_rank_from_validation_score,Score,15.502486240640215,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'1ad4cdb1282c0b7c2cd3228d31a143f1': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""expanded_binarized"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 360, ""regression_type"": null, ""lambda_"": 1000, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""Detrend"", ""1"": ""STLFilter""}, ""transformation_params"": {""0"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": null}, ""1"": {""decomp_type"": ""seasonal_decompose"", ""part"": ""trend""}}}'}, '680077c3396f7b557c943eed3b43179e': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": null, ""changepoint_distance_end"": null, ""constant"": false}', 'TransformationParameters': '{""fillna"": ""seasonal_linear_window_3"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Slice"", ""2"": ""Slice"", ""3"": ""Slice"", ""4"": ""ClipOutliers"", ""5"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""method"": 0.9}, ""2"": {""method"": ""3forecastlength""}, ""3"": {""method"": 100}, ""4"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""5"": {""rows"": 2, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""geometric""}}}'}, '5df33286977b841997a99d16750da6a5': {'Model': 'ETS', 'ModelParameters': '{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null, ""method"": ""L-BFGS-B""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""AlignLastValue"", ""2"": ""EWMAFilter"", ""3"": ""RollingMeanTransformer"", ""4"": ""Log""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 5, ""fillna"": null}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""2"": {""span"": 60}, ""3"": {""fixed"": true, ""window"": 52, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""4"": {}}}'}, '256b48f96203b56c93ccef20e0db39e3': {'Model': 'BallTreeRegressionMotif', 'ModelParameters': '{""window"": 7, ""point_method"": ""mean"", ""distance_metric"": ""cityblock"", ""k"": 10, ""sample_fraction"": 50000000, ""comparison_transformation"": null, ""combination_transformation"": null, ""extend_df"": true, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": null, ""min_rolling_periods"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": 10, ""ewm_alpha"": null, ""ewm_var_alpha"": 0.8, ""additional_lag_periods"": null, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""datepart_method"": null, ""polynomial_degree"": null, ""regression_type"": null, ""holiday"": true, ""scale_full_X"": false, ""series_hash"": true, ""frac_slice"": null}', 'TransformationParameters': '{""fillna"": ""mean"", ""transformations"": {""0"": ""StandardScaler""}, ""transformation_params"": {""0"": {}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'fake_date', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
